,date,Open,High,Low,Close,Adj Close,Volume,Pct_change,username,tweet,tweet_lc,tweet_without_stopwords,ts_polarity,subjetividade,analise,tokenized_text,text_lemmatized,media_pol,media_sub,ts_volume
36,2020-02-11,112574.0,115576.0,112574.0,115371.0,115371.0,6767900,0.024882295460602277,,,,,,,,,,,,
37,2020-02-12,115371.0,117581.0,115371.0,116674.0,116674.0,8159200,0.01129399935859099,,,,,,,,,,,,
38,2020-02-13,116660.0,116660.0,114801.0,115662.0,115662.0,5635700,-0.008673740507739502,minsaude,"O estudo NutriNet Brasil, realizado em parceria com o  vai mapear a cultura alimentar brasileira. I  ↪️E a pesquisa acompanhará, por dez anos, características da alimentação e do estado de saúde de 200 mil pessoas.   Entenda:    ","o estudo nutrinet brasil, realizado em parceria com o  vai mapear a cultura alimentar brasileira. i  ↪️e a pesquisa acompanhará, por dez anos, características da alimentação e do estado de saúde de 200 mil pessoas.   entenda:    "," estudo nutrinet brasil, realizado  parceria    vai mapear  cultura alimentar brasileira. i  ↪️  pesquisa acompanhará,  dez anos, características  alimentação   estado  saúde  200 mil pessoas.   entenda:    ",0.0,0.0,Neutro,"['estudo', 'nutrinet', 'brasil', ',', 'realizado', 'parceria', 'vai', 'mapear', 'cultura', 'alimentar', 'brasileira', '.', 'i', '↪️', 'pesquisa', 'acompanhará', ',', 'dez', 'anos', ',', 'características', 'alimentação', 'estado', 'saúde', '200', 'mil', 'pessoas', '.', 'entenda', ':']","['estudo', 'nutrinet', 'brasil', ',', 'realizado', 'parceria', 'vai', 'mapear', 'cultura', 'alimentar', 'brasileira', '.', 'i', '↪️', 'pesquisa', 'acompanhará', ',', 'dez', 'ano', ',', 'características', 'alimentação', 'estado', 'saúde', '200', 'mil', 'pessoas', '.', 'entenda', ':']",0.0,0.0,2.0
39,2020-02-14,115663.0,115663.0,114132.0,114381.0,114381.0,5335900,-0.01107537479898324,butantanoficial,"A pesquisa foi realizada também por profissionais de instituições nacionais e internacionais, como , _rp,  e .","a pesquisa foi realizada também por profissionais de instituições nacionais e internacionais, como , _rp,  e ."," pesquisa  realizada   profissionais  instituições nacionais  internacionais,  , _rp,   .",0.05,0.05,Positivo,"['pesquisa', 'realizada', 'profissionais', 'instituições', 'nacionais', 'internacionais', ',', ',', '_rp', ',', '.']","['pesquisa', 'realizada', 'profissionais', 'instituições', 'nacionais', 'internacionais', ',', ',', '_rp', ',', '.']",0.05,0.05,1.0
40,2020-02-17,114381.0,115696.0,114381.0,115309.0,115309.0,0,0.008113235589827017,conassoficial,"Fernando Cupertino, coordenador técnico e assessor p/ Relações Internacionais do Conass e a ass. técnica Maria José representam o Conselho na 9° Oficina de trabalho internacional do laboratório ítalo-brasileiro de formação, pesquisa e práticas em Saúde Coletiva em Bolonha/Itália  ","fernando cupertino, coordenador técnico e assessor p/ relações internacionais do conass e a ass. técnica maria josé representam o conselho na 9° oficina de trabalho internacional do laboratório ítalo-brasileiro de formação, pesquisa e práticas em saúde coletiva em bolonha/itália  ","fernando cupertino, coordenador técnico  assessor p/ relações internacionais  conass   ass. técnica maria josé representam  conselho  9° oficina  trabalho internacional  laboratório ítalo-brasileiro  formação, pesquisa  práticas  saúde coletiva  bolonha/itália  ",0.0,0.0333333333333333,Neutro,"['fernando', 'cupertino', ',', 'coordenador', 'técnico', 'assessor', 'p/', 'relações', 'internacionais', 'conass', 'ass', '.', 'técnica', 'maria', 'josé', 'representam', 'conselho', '9°', 'oficina', 'trabalho', 'internacional', 'laboratório', 'ítalo-brasileiro', 'formação', ',', 'pesquisa', 'práticas', 'saúde', 'coletiva', 'bolonha/itália']","['fernando', 'cupertino', ',', 'coordenador', 'técnico', 'assessor', 'p/', 'relações', 'internacionais', 'conass', 'as', '.', 'técnica', 'maria', 'josé', 'representam', 'conselho', '9°', 'oficina', 'trabalho', 'internacional', 'laboratório', 'ítalo-brasileiro', 'formação', ',', 'pesquisa', 'práticas', 'saúde', 'coletiva', 'bolonha/itália']",0.0,0.0333333333333333,1.0
41,2020-02-18,115309.0,115309.0,113532.0,114977.0,114977.0,5548400,-0.0028792201822928076,,,,,,,,,,,,
42,2020-02-19,114982.0,116545.0,114774.0,116518.0,116518.0,6334100,0.013402680536107159,conassoficial,"Jurandi Frutuoso, sec. exec. do Conass participou de reunião com a Fiocruz/CE, ESP/CE, Cosems e pesquisadores da Pós-Graduação da Rede Nordeste em Saúde da Família para definir Projetos de Pesquisa a serem desenvolvidos no Doutorado em Saúde da Família aprovado pela Capes.  ","jurandi frutuoso, sec. exec. do conass participou de reunião com a fiocruz/ce, esp/ce, cosems e pesquisadores da pós-graduação da rede nordeste em saúde da família para definir projetos de pesquisa a serem desenvolvidos no doutorado em saúde da família aprovado pela capes.  ","jurandi frutuoso, sec. exec.  conass participou  reunião   fiocruz/ce, esp/ce, cosems  pesquisadores  pós-graduação  rede nordeste  saúde  família  definir projetos  pesquisa  serem desenvolvidos  doutorado  saúde  família aprovado  capes.  ",0.0,0.45,Neutro,"['jurandi', 'frutuoso', ',', 'sec', '.', 'exec', '.', 'conass', 'participou', 'reunião', 'fiocruz/ce', ',', 'esp/ce', ',', 'cosems', 'pesquisadores', 'pós-graduação', 'rede', 'nordeste', 'saúde', 'família', 'definir', 'projetos', 'pesquisa', 'serem', 'desenvolvidos', 'doutorado', 'saúde', 'família', 'aprovado', 'capes', '.']","['jurandi', 'frutuoso', ',', 'sec', '.', 'exec', '.', 'conass', 'participou', 'reunião', 'fiocruz/ce', ',', 'esp/ce', ',', 'cosems', 'pesquisadores', 'pós-graduação', 'rede', 'nordeste', 'saúde', 'família', 'definir', 'projetos', 'pesquisa', 'serem', 'desenvolvidos', 'doutorado', 'saúde', 'família', 'aprovado', 'cape', '.']",0.0,0.45,1.0
43,2020-02-20,116518.0,116552.0,114379.0,114586.0,114586.0,6793000,-0.016581129095933678,minsaude,"Capacitação |  Estão abertas as inscrições, até sexta-feira (21), para o processo seletivo para o Curso Intermediário de Pesquisa Clínica. Por meio do (PROADI-SUS), a capacitação é online, com tutoria e tem carga horária de 70 horas. Inscreva-se    ","capacitação |  estão abertas as inscrições, até sexta-feira (21), para o processo seletivo para o curso intermediário de pesquisa clínica. por meio do (proadi-sus), a capacitação é online, com tutoria e tem carga horária de 70 horas. inscreva-se    ","capacitação |   abertas  inscrições,  sexta-feira (21),   processo seletivo   curso intermediário  pesquisa clínica.  meio  (proadi-sus),  capacitação  online,  tutoria   carga horária  70 horas. inscreva-    ",0.0,0.25,Neutro,"['capacitação', '|', 'abertas', 'inscrições', ',', 'sexta-feira', '(', '21', ')', ',', 'processo', 'seletivo', 'curso', 'intermediário', 'pesquisa', 'clínica', '.', 'meio', '(', 'proadi-sus', ')', ',', 'capacitação', 'online', ',', 'tutoria', 'carga', 'horária', '70', 'horas', '.', 'inscreva-']","['capacitação', '|', 'abertas', 'inscrições', ',', 'sexta-feira', '(', '21', ')', ',', 'processo', 'seletivo', 'curso', 'intermediário', 'pesquisa', 'clínica', '.', 'meio', '(', 'proadi-sus', ')', ',', 'capacitação', 'online', ',', 'tutoria', 'carga', 'horária', '70', 'horas', '.', 'inscreva-']",-0.0039682539682539,0.2661375661375662,3.0
44,2020-02-20,116518.0,116552.0,114379.0,114586.0,114586.0,6793000,-0.016581129095933678,jairbolsonaro,"Indústria começa o ano mais aquecida que os 4 últimos anos (Pesquisa Sondagem Industrial-CNI). Pesquisa realizada entre 3 e 12 de fevereiro com 1915 empresas. Dessas, 763 são pequenas, 673 são médias e 479 são de grande porte.","indústria começa o ano mais aquecida que os 4 últimos anos (pesquisa sondagem industrial-cni). pesquisa realizada entre 3 e 12 de fevereiro com 1915 empresas. dessas, 763 são pequenas, 673 são médias e 479 são de grande porte.","indústria começa  ano  aquecida   4 últimos anos (pesquisa sondagem industrial-cni). pesquisa realizada  3  12  fevereiro  1915 empresas. dessas, 763  pequenas, 673  médias  479   grande porte.",-0.0119047619047619,0.2984126984126984,Negativo,"['indústria', 'começa', 'ano', 'aquecida', '4', 'últimos', 'anos', '(', 'pesquisa', 'sondagem', 'industrial-cni', ')', '.', 'pesquisa', 'realizada', '3', '12', 'fevereiro', '1915', 'empresas', '.', 'dessas', ',', '763', 'pequenas', ',', '673', 'médias', '479', 'grande', 'porte', '.']","['indústria', 'começa', 'ano', 'aquecida', '4', 'últimos', 'ano', '(', 'pesquisa', 'sondagem', 'industrial-cni', ')', '.', 'pesquisa', 'realizada', '3', '12', 'fevereiro', '1915', 'empresas', '.', 'dessas', ',', '763', 'pequenas', ',', '673', 'médias', '479', 'grande', 'porte', '.']",-0.0039682539682539,0.2661375661375662,3.0
45,2020-02-21,114585.0,114585.0,112661.0,113681.0,113681.0,5896200,-0.007897998010228169,,,,,,,,,,,,
46,2020-02-27,105711.0,106656.0,102984.0,102984.0,102984.0,11237700,-0.09409663884026354,conassoficial,"O que já se sabe sobre o coronavírus no Brasil _Saude  Fernnado Bozza, chefe do Laboratório de Pesquisa Clínica do Instituto Evandro Chagas, e Marco Aurélio Canônico, editor-assistente de Sociedade, contam os detalhes sobre o 1º caso no país  ","o que já se sabe sobre o coronavírus no brasil _saude  fernnado bozza, chefe do laboratório de pesquisa clínica do instituto evandro chagas, e marco aurélio canônico, editor-assistente de sociedade, contam os detalhes sobre o 1º caso no país  ","    sabe sobre  coronavírus  brasil _saude  fernnado bozza, chefe  laboratório  pesquisa clínica  instituto evandro chagas,  marco aurélio canônico, editor-assistente  sociedade, contam  detalhes sobre  1º caso  país  ",0.0,0.0,Neutro,"['sabe', 'sobre', 'coronavírus', 'brasil', '_saude', 'fernnado', 'bozza', ',', 'chefe', 'laboratório', 'pesquisa', 'clínica', 'instituto', 'evandro', 'chagas', ',', 'marco', 'aurélio', 'canônico', ',', 'editor-assistente', 'sociedade', ',', 'contam', 'detalhes', 'sobre', '1º', 'caso', 'país']","['sabe', 'sobre', 'coronavírus', 'brasil', '_saude', 'fernnado', 'bozza', ',', 'chefe', 'laboratório', 'pesquisa', 'clínica', 'instituto', 'evandro', 'chaga', ',', 'marco', 'aurélio', 'canônico', ',', 'editor-assistente', 'sociedade', ',', 'contam', 'detalhes', 'sobre', '1º', 'caso', 'país']",0.0,0.0,1.0
47,2020-02-28,102984.0,104172.0,99951.0,104172.0,104172.0,11228400,0.011535772547191847,,,,,,,,,,,,
48,2020-03-02,104260.0,107220.0,103779.0,106625.0,106625.0,8858400,0.023547594363168667,minsaude,".: ""O , no ano passado, não retirou nenhum centavo de pesquisa das nossas unidades. Pelo contrário: ampliamos. É a 1a vez que colocamos o ordenamento de pesquisa pelos nossos problemas do SUS. Colocamos o problema do SUS, pedimos a solução e financiamos"".  ",".: ""o , no ano passado, não retirou nenhum centavo de pesquisa das nossas unidades. pelo contrário: ampliamos. é a 1a vez que colocamos o ordenamento de pesquisa pelos nossos problemas do sus. colocamos o problema do sus, pedimos a solução e financiamos"".  ",".: "" ,  ano passado,  retirou nenhum centavo  pesquisa   unidades.  contrário: ampliamos.   1a vez  colocamos  ordenamento  pesquisa   problemas  sus. colocamos  problema  sus, pedimos  solução  financiamos"".  ",0.0,0.0666666666666666,Neutro,"['.', ':', '``', ',', 'ano', 'passado', ',', 'retirou', 'nenhum', 'centavo', 'pesquisa', 'unidades', '.', 'contrário', ':', 'ampliamos', '.', '1a', 'vez', 'colocamos', 'ordenamento', 'pesquisa', 'problemas', 'sus', '.', 'colocamos', 'problema', 'sus', ',', 'pedimos', 'solução', 'financiamos', ""''"", '.']","['.', ':', '``', ',', 'ano', 'passado', ',', 'retirou', 'nenhum', 'centavo', 'pesquisa', 'unidades', '.', 'contrário', ':', 'ampliamos', '.', '1a', 'vez', 'colocamos', 'ordenamento', 'pesquisa', 'problemas', 'sus', '.', 'colocamos', 'problema', 'sus', ',', 'pedimos', 'solução', 'financiamos', ""''"", '.']",0.0,0.0666666666666666,2.0
49,2020-03-03,106630.0,108804.0,104405.0,105537.0,105537.0,9385600,-0.010203985932004667,,,,,,,,,,,,
50,2020-03-04,105540.0,107809.0,105042.0,107224.0,107224.0,8410500,0.01598491524299539,,,,,,,,,,,,
51,2020-03-05,107217.0,107217.0,100536.0,102233.0,102233.0,8598600,-0.04654741475789004,minsaude,"“Em saúde pública, critérios de definição de casos suspeito e confirmado não podem, nem devem, ser confundidos com critérios de inclusão que se utiliza em projetos de pesquisa”, afirma o secretário de Vigilância em Saúde do , Wanderson de Oliveira.","“em saúde pública, critérios de definição de casos suspeito e confirmado não podem, nem devem, ser confundidos com critérios de inclusão que se utiliza em projetos de pesquisa”, afirma o secretário de vigilância em saúde do , wanderson de oliveira.","“ saúde pública, critérios  definição  casos suspeito  confirmado  podem,  devem, ser confundidos  critérios  inclusão   utiliza  projetos  pesquisa”, afirma  secretário  vigilância  saúde  , wanderson  oliveira.",0.0,0.5888888888888889,Neutro,"['“', 'saúde', 'pública', ',', 'critérios', 'definição', 'casos', 'suspeito', 'confirmado', 'podem', ',', 'devem', ',', 'ser', 'confundidos', 'critérios', 'inclusão', 'utiliza', 'projetos', 'pesquisa', '”', ',', 'afirma', 'secretário', 'vigilância', 'saúde', ',', 'wanderson', 'oliveira', '.']","['“', 'saúde', 'pública', ',', 'critérios', 'definição', 'casos', 'suspeito', 'confirmado', 'podem', ',', 'devem', ',', 'ser', 'confundidos', 'critérios', 'inclusão', 'utiliza', 'projetos', 'pesquisa', '”', ',', 'afirma', 'secretário', 'vigilância', 'saúde', ',', 'wanderson', 'oliveira', '.']",0.0,0.5888888888888889,2.0
52,2020-03-06,102231.0,102231.0,96886.0,97997.0,97997.0,11864200,-0.04143476176968297,butantanoficial,"No Museu de Microbiologia:(1) Minha pesquisa secreta: todos os fins de semana de março, das 9h às 16h45.(2) Será que minhas mãos estão limpas?: todos os sábados do mês, das 9h às 16h45, nos domingos (22 e 29), das 9h às 11h e das 14h às 16h45, e nos dias 18 e 25, das 11h às 14h30","no museu de microbiologia:(1) minha pesquisa secreta: todos os fins de semana de março, das 9h às 16h45.(2) será que minhas mãos estão limpas?: todos os sábados do mês, das 9h às 16h45, nos domingos (22 e 29), das 9h às 11h e das 14h às 16h45, e nos dias 18 e 25, das 11h às 14h30"," museu  microbiologia:(1)  pesquisa secreta: todos  fins  semana  março,  9h  16h45.(2)    mãos  limpas?: todos  sábados  mês,  9h  16h45,  domingos (22  29),  9h  11h   14h  16h45,   dias 18  25,  11h  14h30",-0.261111111111111,0.7999999999999999,Negativo,"['museu', 'microbiologia', ':', '(', '1', ')', 'pesquisa', 'secreta', ':', 'todos', 'fins', 'semana', 'março', ',', '9h', '16h45', '.', '(', '2', ')', 'mãos', 'limpas', '?', ':', 'todos', 'sábados', 'mês', ',', '9h', '16h45', ',', 'domingos', '(', '22', '29', ')', ',', '9h', '11h', '14h', '16h45', ',', 'dias', '18', '25', ',', '11h', '14h30']","['museu', 'microbiologia', ':', '(', '1', ')', 'pesquisa', 'secreta', ':', 'todos', 'fin', 'semana', 'março', ',', '9h', '16h45', '.', '(', '2', ')', 'mãos', 'limpa', '?', ':', 'todos', 'sábados', 'mês', ',', '9h', '16h45', ',', 'domingo', '(', '22', '29', ')', ',', '9h', '11h', '14h', '16h45', ',', 'dia', '18', '25', ',', '11h', '14h30']",-0.261111111111111,0.7999999999999999,1.0
53,2020-03-09,97982.0,97982.0,85880.0,86067.0,86067.0,14645500,-0.12173842056389483,,,,,,,,,,,,
54,2020-03-10,86071.0,92230.0,86071.0,92214.0,92214.0,13531700,0.07142110216459274,,,,,,,,,,,,
55,2020-03-11,92202.0,92202.0,80796.0,85171.0,85171.0,11786900,-0.0763766890060078,,,,,,,,,,,,
56,2020-03-12,85103.0,85103.0,68488.0,72583.0,72583.0,12008700,-0.147796785290768,conassoficial,"11 de março: Reunião com o grupo de pesquisadores (10 doutores, 3 mestrandos e 1 especialista), coordenado pelo professor Eranildo Felisberto, do Instituto de Medicina Integral Professor Fernando Figueira (IMIP/PE), que fará pesquisa sobre a Planificação da Atenção à Saúde (PAS).  ","11 de março: reunião com o grupo de pesquisadores (10 doutores, 3 mestrandos e 1 especialista), coordenado pelo professor eranildo felisberto, do instituto de medicina integral professor fernando figueira (imip/pe), que fará pesquisa sobre a planificação da atenção à saúde (pas).  ","11  março: reunião   grupo  pesquisadores (10 doutores, 3 mestrandos  1 especialista), coordenado  professor eranildo felisberto,  instituto  medicina integral professor fernando figueira (imip/pe),  fará pesquisa sobre  planificação  atenção  saúde (pas).  ",0.0,0.0,Neutro,"['11', 'março', ':', 'reunião', 'grupo', 'pesquisadores', '(', '10', 'doutores', ',', '3', 'mestrandos', '1', 'especialista', ')', ',', 'coordenado', 'professor', 'eranildo', 'felisberto', ',', 'instituto', 'medicina', 'integral', 'professor', 'fernando', 'figueira', '(', 'imip/pe', ')', ',', 'fará', 'pesquisa', 'sobre', 'planificação', 'atenção', 'saúde', '(', 'pas', ')', '.']","['11', 'março', ':', 'reunião', 'grupo', 'pesquisadores', '(', '10', 'doutores', ',', '3', 'mestrandos', '1', 'especialista', ')', ',', 'coordenado', 'professor', 'eranildo', 'felisberto', ',', 'instituto', 'medicina', 'integral', 'professor', 'fernando', 'figueira', '(', 'imip/pe', ')', ',', 'fará', 'pesquisa', 'sobre', 'planificação', 'atenção', 'saúde', '(', 'pa', ')', '.']",0.0,0.0,1.0
